gene_id,gene_symbol,classification_loo_brain,dev_tau,n_stages
ENSG00000137251,TINAG,gene-driven,0.8382318107198607,31
ENSG00000137252,HCRTR2,regulation-driven,0.9394774408912356,31
ENSG00000137261,KIAA0319,gene-driven,0.5226482795483472,31
ENSG00000137269,LRRC1,neutral,0.8364679438100933,31
ENSG00000137270,GCM1,neutral,0.6650373467167846,31
ENSG00000137273,FOXF2,regulation-driven,0.46329951209101616,31
ENSG00000137275,RIPK1,neutral,0.6975929478844382,31
ENSG00000137309,HMGA1,gene-driven,0.8166815940877108,31
ENSG00000137310,TCF19,gene-driven,0.4111317605986231,31
ENSG00000137338,PGBD1,neutral,0.7043610020707829,31
ENSG00000137364,TPMT,neutral,0.8230385696221508,31
ENSG00000137392,CLPS,neutral,0.6452135678690515,31
ENSG00000137393,RNF144B,neutral,0.7816111624494447,31
ENSG00000137411,VARS2,gene-driven,0.4674893944932703,31
ENSG00000137414,FAM8A1,neutral,0.5553624326723489,31
ENSG00000137434,C6orf52,gene-driven,0.7961316469243614,31
ENSG00000137460,FHDC1,neutral,0.7619415161421703,31
ENSG00000137473,TTC29,regulation-driven,0.8319913162564904,31
ENSG00000137494,ANKRD42,gene-driven,0.6638901041586396,31
ENSG00000137496,IL18BP,neutral,0.5617323697115341,31
ENSG00000137507,LRRC32,neutral,0.5087878759382849,31
ENSG00000137547,MRPL15,neutral,0.8292654655969515,31
ENSG00000137558,PI15,neutral,0.8021741105542329,31
ENSG00000137561,TTPA,neutral,0.5517553589898214,31
ENSG00000137563,GGH,gene-driven,0.8244245483535148,31
ENSG00000137571,SLCO5A1,regulation-driven,0.5982499968591439,31
ENSG00000137574,TGS1,neutral,0.30717123710429706,31
ENSG00000137628,DDX60,gene-driven,0.7703354718597908,31
ENSG00000137672,TRPC6,regulation-driven,0.8977513833085637,31
ENSG00000137673,MMP7,neutral,0.9437177834948502,31
ENSG00000137674,MMP20,neutral,0.7378581878765256,31
ENSG00000137675,MMP27,neutral,0.7677768396730603,31
ENSG00000137700,SLC37A4,gene-driven,0.7326910528063488,31
ENSG00000137720,CFAP68,neutral,0.3591389627041611,31
ENSG00000137726,FXYD6,neutral,0.6364840787146647,31
ENSG00000137727,ARHGAP20,gene-driven,0.8563907547766724,31
ENSG00000137745,MMP13,neutral,0.8374868041005672,31
ENSG00000137760,ALKBH8,neutral,0.2781386327959873,31
ENSG00000137767,SQOR,neutral,0.6461519928824885,31
ENSG00000137801,THBS1,regulation-driven,0.4655963560457079,31
ENSG00000137807,KIF23,regulation-driven,0.7712130420010983,31
ENSG00000137814,HAUS2,neutral,0.3749827972774089,31
ENSG00000137818,RPLP1,neutral,0.7176225616557146,31
ENSG00000137819,PAQR5,neutral,0.48682285616797605,31
ENSG00000137824,RMDN3,gene-driven,0.6349662613409528,31
ENSG00000137825,ITPKA,neutral,0.5323853044557361,31
ENSG00000137834,SMAD6,neutral,0.40041415147568693,31
ENSG00000137880,GCHFR,neutral,0.4729520482689634,31
ENSG00000137941,TTLL7,regulation-driven,0.7182950176767096,31
ENSG00000137947,GTF2B,neutral,0.7989193365260484,31
ENSG00000137960,GIPC2,neutral,0.461669047102108,31
ENSG00000137962,ARHGAP29,neutral,0.4031639746787544,31
ENSG00000137968,SLC44A5,regulation-driven,0.6045351986535341,31
ENSG00000137976,DNASE2B,neutral,0.4736709558512706,31
ENSG00000137992,DBT,neutral,0.32362132126213516,31
ENSG00000137996,RTCA,neutral,0.39625393725991576,31
ENSG00000138032,PPM1B,regulation-driven,0.3475511715798737,31
ENSG00000138039,LHCGR,regulation-driven,0.5365841724789987,31
ENSG00000138050,THUMPD2,gene-driven,0.49953190960258165,31
ENSG00000138061,CYP1B1,neutral,0.6627281829962529,31
ENSG00000138071,ACTR2,gene-driven,0.3011226139962876,31
ENSG00000138074,SLC5A6,gene-driven,0.504520648977077,31
ENSG00000138075,ABCG5,neutral,0.6168729993649237,31
ENSG00000138079,SLC3A1,regulation-driven,0.7193361979510833,31
ENSG00000138081,FBXO11,neutral,0.7879561683497165,31
ENSG00000138092,CENPO,neutral,0.38921045009588895,31
ENSG00000138100,TRIM54,regulation-driven,0.404906178619843,31
ENSG00000138107,ACTR1A,neutral,0.8810664316414846,31
ENSG00000138115,CYP2C8,neutral,0.8269455603968261,31
ENSG00000138131,LOXL4,neutral,0.6056526995201561,31
ENSG00000138134,STAMBPL1,regulation-driven,0.8485646452623228,31
ENSG00000138152,BTBD16,neutral,0.9034807201633825,31
ENSG00000138160,KIF11,neutral,0.48431846452652516,31
ENSG00000138161,CUZD1,gene-driven,0.4573885296413419,31
ENSG00000138166,DUSP5,neutral,0.4209978148584317,31
ENSG00000138172,CALHM2,neutral,0.44004986589186834,31
ENSG00000138175,ARL3,neutral,0.9185370633241423,31
ENSG00000138190,EXOC6,regulation-driven,0.7901782263923639,31
ENSG00000138207,RBP4,regulation-driven,0.6528965547802605,31
ENSG00000138271,GPR87,neutral,0.4277314972567392,31
ENSG00000138308,PLA2G12B,neutral,0.6633589529967983,31
ENSG00000138311,ZNF365,neutral,0.8255474093351383,31
ENSG00000138315,OIT3,regulation-driven,0.6535262759039873,31
ENSG00000138316,ADAMTS14,regulation-driven,0.6805012862995735,31
ENSG00000138336,TET1,neutral,0.8383782153968639,31
ENSG00000138376,BARD1,neutral,0.7248074325675269,31
ENSG00000138379,MSTN,neutral,0.3758557648132249,31
ENSG00000138380,CARF,neutral,0.43021479569407606,31
ENSG00000138395,CDK15,gene-driven,0.4426558337539783,31
ENSG00000138399,FASTKD1,neutral,0.5267652774474343,31
ENSG00000138400,MDH1B,gene-driven,0.6531895674740571,31
ENSG00000138435,CHRNA1,gene-driven,0.7428931759683239,31
ENSG00000138439,FAM117B,neutral,0.4108872352505937,31
ENSG00000138442,WDR12,neutral,0.34260666686098074,31
ENSG00000138463,SLC49A4,neutral,0.6024452422016191,31
ENSG00000138472,GUCA1C,gene-driven,0.7264617792156379,31
ENSG00000138587,MNS1,neutral,0.34552279126776964,31
ENSG00000138604,GLCE,neutral,0.6467286374344104,31
ENSG00000138606,SHF,neutral,0.5509987322760386,31
ENSG00000138615,CILP,neutral,0.5952543010491702,31
ENSG00000138622,HCN4,regulation-driven,0.6105309258290348,31
ENSG00000138623,SEMA7A,neutral,0.458681499276254,31
ENSG00000138639,ARHGAP24,neutral,0.42684400030030045,31
ENSG00000138646,HERC5,neutral,0.47986350252930965,31
ENSG00000138650,PCDH10,regulation-driven,0.8840116907363145,31
ENSG00000138653,NDST4,regulation-driven,0.8549250670398676,31
ENSG00000138668,HNRNPD,gene-driven,0.626055877278044,31
ENSG00000138669,PRKG2,neutral,0.6177003088314224,31
ENSG00000138674,SEC31A,gene-driven,0.8102103018720971,31
ENSG00000138675,FGF5,gene-driven,0.671795115581524,31
ENSG00000138678,GPAT3,neutral,0.9436777350140185,31
ENSG00000138684,IL21,neutral,0.6588609821517113,31
ENSG00000138685,FGF2,neutral,0.48203095022593234,31
ENSG00000138686,BBS7,regulation-driven,0.48359917788084694,31
ENSG00000138696,BMPR1B,neutral,0.41242421206762037,31
ENSG00000138698,RAP1GDS1,regulation-driven,0.33903794092792106,31
ENSG00000138709,,neutral,0.8209204362502543,31
ENSG00000138722,MMRN1,neutral,0.44330416236603076,31
ENSG00000138741,TRPC3,neutral,0.5048504742348745,31
ENSG00000138755,CXCL9,neutral,0.6797737894808082,31
ENSG00000138756,BMP2K,regulation-driven,0.5085560925397795,31
ENSG00000138758,SEPTIN11,neutral,0.5421295329467644,31
ENSG00000138767,CNOT6L,neutral,0.41949820136728566,31
ENSG00000138769,CDKL2,neutral,0.7803190511237501,31
ENSG00000138792,ENPEP,regulation-driven,0.7661353816406542,31
ENSG00000138798,,regulation-driven,0.3824263189110968,31
ENSG00000138801,PAPSS1,neutral,0.5564003237691204,31
ENSG00000138813,C4orf17,neutral,0.5283854418245748,31
ENSG00000138814,PPP3CA,neutral,0.6218691837007275,31
ENSG00000138821,SLC39A8,gene-driven,0.6284762746784496,31
ENSG00000138834,MAPK8IP3,gene-driven,0.5269480774021098,31
ENSG00000139053,PDE6H,neutral,0.8345209475485561,31
ENSG00000139055,ERP27,neutral,0.5871859365928472,31
ENSG00000139131,YARS2,gene-driven,0.6476207401528732,31
ENSG00000139133,ALG10,neutral,0.7235921333579332,31
ENSG00000139151,PLCZ1,gene-driven,0.2747758439215875,31
ENSG00000139154,AEBP2,gene-driven,0.7566371685595651,31
ENSG00000139155,SLCO1C1,gene-driven,0.5073730136199242,31
ENSG00000139160,ETFBKMT,gene-driven,0.630783079715452,31
ENSG00000139163,ETNK1,gene-driven,0.49688249596815737,31
ENSG00000139168,ZCRB1,gene-driven,0.405425258422593,31
ENSG00000139174,PRICKLE1,neutral,0.7777113712062855,31
ENSG00000139190,VAMP1,gene-driven,0.6022241924957172,31
ENSG00000139192,TAPBPL,neutral,0.8084786809550678,31
ENSG00000139197,PEX5,regulation-driven,0.5930189877676562,31
ENSG00000139200,PIANP,neutral,0.7532414360748271,31
ENSG00000139209,SLC38A4,neutral,0.5679130555850587,31
ENSG00000139211,AMIGO2,neutral,0.6535463090255338,31
ENSG00000139233,LLPH,gene-driven,0.6625520310822754,31
ENSG00000139266,MARCHF9,gene-driven,0.6854381437087446,31
ENSG00000139269,INHBE,neutral,0.5384968924427674,31
ENSG00000139292,LGR5,regulation-driven,0.8225711947320957,31
ENSG00000139318,DUSP6,gene-driven,0.3960217069379923,31
ENSG00000139323,POC1B,neutral,0.5075645497648986,31
ENSG00000139324,TMTC3,gene-driven,0.8726676153943596,31
ENSG00000139329,LUM,neutral,0.8091786737845831,31
ENSG00000139330,KERA,neutral,0.673988633723715,31
ENSG00000139350,NEDD1,neutral,0.6741918805624391,31
ENSG00000139351,SYCP3,gene-driven,0.7848578333543637,31
ENSG00000139352,ASCL1,neutral,0.8240101168718471,31
ENSG00000139364,TMEM132B,regulation-driven,0.43334524043920497,31
ENSG00000139370,SLC15A4,neutral,0.6218099240617072,31
ENSG00000139405,RITA1,gene-driven,0.6076609105255684,31
ENSG00000139410,SDSL,neutral,0.3945076926072011,31
ENSG00000139428,MMAB,gene-driven,0.5202544265461249,31
ENSG00000139437,TCHP,neutral,0.5040184782226949,31
ENSG00000139496,NUP58,gene-driven,0.5207704348031241,31
ENSG00000139505,MTMR6,neutral,0.5485885116617739,31
ENSG00000139508,SLC46A3,neutral,0.5404672425558277,31
ENSG00000139515,PDX1,regulation-driven,0.6209991971179564,31
ENSG00000139517,LNX2,neutral,0.4579151815881344,31
ENSG00000139549,DHH,neutral,0.7299581149826969,31
ENSG00000139567,ACVRL1,gene-driven,0.781057090483698,31
ENSG00000139579,NABP2,gene-driven,0.5037775747727266,31
ENSG00000139597,N4BP2L1,gene-driven,0.9481204709349197,31
ENSG00000139610,CELA1,gene-driven,0.41626125127630487,31
ENSG00000139636,LMBR1L,gene-driven,0.4338966816926161,31
ENSG00000139644,TMBIM6,gene-driven,0.4252522431338266,31
ENSG00000139645,ANKRD52,neutral,0.7416350111686004,31
ENSG00000139651,ZNF740,neutral,0.5661678838857032,31
ENSG00000139668,WDFY2,regulation-driven,0.43099996555949616,31
ENSG00000139697,SBNO1,gene-driven,0.6584488796961825,31
ENSG00000139718,SETD1B,neutral,0.4256248501599438,31
ENSG00000139726,DENR,neutral,0.8247731119585862,31
ENSG00000139746,RBM26,neutral,0.5806689474816362,31
ENSG00000139780,METTL21C,neutral,0.6633364515805212,31
ENSG00000139797,RNF113B,neutral,0.7409115311722674,31
ENSG00000139835,GRTP1,neutral,0.44060184531048907,31
ENSG00000139842,CUL4A,gene-driven,0.6802172879661468,31
ENSG00000139865,TTC6,neutral,0.644070256759121,31
ENSG00000139880,CDH24,neutral,0.7532303729860644,31
ENSG00000139890,REM2,neutral,0.7745822096734672,31
ENSG00000139908,TSSK4,gene-driven,0.31471255869752346,31
ENSG00000139910,NOVA1,gene-driven,0.8628060349492003,31
ENSG00000139914,FITM1,gene-driven,0.47754545445109975,31
ENSG00000139970,RTN1,regulation-driven,0.6083176109188909,31
ENSG00000139973,SYT16,gene-driven,0.46318663379594704,31
ENSG00000139988,RDH12,neutral,0.5124977823795036,31
ENSG00000139990,DCAF5,neutral,0.4970559095376095,31
ENSG00000140009,ESR2,regulation-driven,0.7758150223821033,31
ENSG00000140015,KCNH5,neutral,0.6357925992527111,31
ENSG00000140025,EFCAB11,regulation-driven,0.6730338483566076,31
ENSG00000140043,PTGR2,neutral,0.49936091144257855,31
ENSG00000140093,SERPINA10,neutral,0.3125999118540179,31
ENSG00000140107,SLC25A47,neutral,0.4441336183132212,31
ENSG00000140254,DUOXA1,gene-driven,0.4846364066700998,31
ENSG00000140259,MFAP1,neutral,0.6969745303989903,31
ENSG00000140265,ZSCAN29,gene-driven,0.85459250342502,31
ENSG00000140274,DUOXA2,neutral,0.9003965154578205,31
ENSG00000140280,LYSMD2,neutral,0.5040565262755405,31
ENSG00000140284,SLC27A2,neutral,0.684795618846163,31
ENSG00000140320,BAHD1,neutral,0.43651142794392517,31
ENSG00000140323,DISP2,neutral,0.5915355789755072,31
ENSG00000140326,CDAN1,neutral,0.596551895812521,31
ENSG00000140451,PIF1,neutral,0.6924158665794703,31
ENSG00000140465,CYP1A1,neutral,0.7399019712240588,31
ENSG00000140474,ULK3,neutral,0.9416780262614839,31
ENSG00000140488,CELF6,neutral,0.5083986754566664,31
ENSG00000140497,SCAMP2,neutral,0.9569780030814078,31
ENSG00000140506,LMAN1L,neutral,0.8166319845373243,31
ENSG00000140527,WDR93,neutral,0.9070154122628546,31
ENSG00000140545,MFGE8,neutral,0.5414964276536673,31
ENSG00000140564,FURIN,neutral,0.5469847029661636,31
ENSG00000140575,,neutral,0.271619990913775,31
ENSG00000140986,RPL3L,neutral,0.2191646575868833,31
ENSG00000140987,ZSCAN32,neutral,0.8384296026903983,31
ENSG00000140993,TIGD7,neutral,0.4108853556345481,31
ENSG00000141068,KSR1,gene-driven,0.35650638876617746,31
ENSG00000141127,PRPSAP2,neutral,0.5495284639629623,31
ENSG00000141161,UNC45B,neutral,0.41852544699339944,31
ENSG00000141314,RHBDL3,gene-driven,0.9185951726679507,31
ENSG00000141316,SPACA3,gene-driven,0.5081124575903195,31
ENSG00000142208,AKT1,neutral,0.8924829677217717,31
ENSG00000142224,IL19,gene-driven,0.698643703411206,31
ENSG00000142319,SLC6A3,neutral,0.5247160241257822,31
ENSG00000142606,MMEL1,neutral,0.7207492865414133,31
ENSG00000142611,PRDM16,regulation-driven,0.7113004646747219,31
ENSG00000142619,PADI3,neutral,0.558679100425437,31
ENSG00000142623,PADI1,neutral,0.7777605044316166,31
ENSG00000142627,EPHA2,regulation-driven,0.7670941830737262,31
ENSG00000142655,PEX14,neutral,0.6169789268082964,31
ENSG00000142677,IL22RA1,neutral,0.6527097977664695,31
ENSG00000142694,EVA1B,neutral,0.6845879591998771,31
ENSG00000142698,C1orf94,neutral,0.9030553594991512,31
ENSG00000142700,DMRTA2,neutral,0.8570418607109982,31
ENSG00000142748,FCN3,neutral,0.38615377720461663,31
ENSG00000142751,GPN2,neutral,0.666563537370358,31
ENSG00000142784,WDTC1,gene-driven,0.9072729973381739,31
ENSG00000142789,CELA3A,gene-driven,0.6249679693568595,31
ENSG00000142856,ITGB3BP,gene-driven,0.626453647172704,31
ENSG00000142864,SERBP1,neutral,0.5368930095417681,31
ENSG00000142867,BCL10,gene-driven,0.8986915020170341,31
ENSG00000142871,CCN1,neutral,0.557059565591564,31
ENSG00000142910,TINAGL1,neutral,0.5443954083672369,31
ENSG00000142920,AZIN2,neutral,0.6214416967626389,31
ENSG00000142937,RPS8,gene-driven,0.9051009678160402,31
ENSG00000142945,KIF2C,neutral,0.5162410182616142,31
ENSG00000142959,BEST4,neutral,0.5515578237377721,31
ENSG00000142961,MOB3C,neutral,0.8352773922924069,31
ENSG00000143001,TMEM61,neutral,0.7778179195266355,31
ENSG00000143006,DMRTB1,neutral,0.5293485725149638,31
ENSG00000143013,LMO4,neutral,0.8235719992814273,31
ENSG00000143028,SYPL2,neutral,0.7037178594317843,31
ENSG00000143032,BARHL2,neutral,0.6403221702160018,31
ENSG00000143033,MTF2,gene-driven,0.7238471113100249,31
ENSG00000143093,STRIP1,neutral,0.8355027156764545,31
ENSG00000143106,PSMA5,neutral,0.6001660011116852,31
ENSG00000143110,C1orf162,gene-driven,0.5758321605579333,31
ENSG00000143119,CD53,gene-driven,0.7705677362326563,31
ENSG00000143125,PROK1,gene-driven,0.481782154566911,31
ENSG00000143147,GPR161,regulation-driven,0.5936038187700814,31
ENSG00000143149,ALDH9A1,neutral,0.5092926330171863,31
ENSG00000143153,ATP1B1,neutral,0.5309041348456991,31
ENSG00000143155,TIPRL,neutral,0.6885048490042194,31
ENSG00000143156,NME7,neutral,0.39070211333257876,31
ENSG00000143158,MPC2,gene-driven,0.45137018933673845,31
ENSG00000143162,CREG1,gene-driven,0.46553084799391886,31
ENSG00000143171,RXRG,regulation-driven,0.636716157513864,31
ENSG00000143179,UCK2,gene-driven (relaxed),0.33710675531161716,31
ENSG00000143185,XCL2,neutral,0.5916426720743603,31
ENSG00000143194,MAEL,neutral,0.6555983944597021,31
ENSG00000143196,DPT,neutral,0.6215970719938388,31
ENSG00000143198,MGST3,neutral,0.7277147714560842,31
ENSG00000143217,NECTIN4,neutral,0.3938517616766679,31
ENSG00000143222,UFC1,neutral,0.5008738759242014,31
ENSG00000143256,PFDN2,neutral,0.47023980977668955,31
ENSG00000143257,NR1I3,neutral,0.3666280643138611,31
ENSG00000143278,F13B,gene-driven,0.3617958219073635,31
ENSG00000143297,FCRL5,regulation-driven,0.4751923959182842,31
ENSG00000143318,CASQ1,neutral,0.397789550229641,31
ENSG00000143319,ISG20L2,neutral,0.7580588066988334,31
ENSG00000143321,HDGF,gene-driven (relaxed),0.4556624882397966,31
ENSG00000143324,XPR1,neutral,0.712019457961518,31
ENSG00000143340,FAM163A,neutral,0.5733851911773246,31
ENSG00000143344,RGL1,regulation-driven,0.515193297378169,31
ENSG00000143353,LYPLAL1,neutral,0.8596848392919666,31
ENSG00000143367,TUFT1,neutral,0.4884681107633184,31
ENSG00000143374,TARS2,neutral,0.52006603880444,31
ENSG00000143376,SNX27,gene-driven (relaxed),0.564709159340147,31
ENSG00000143384,MCL1,gene-driven (relaxed),0.6205316045470318,31
ENSG00000143412,ANXA9,neutral,0.7197641340767214,31
ENSG00000143420,ENSA,neutral,0.47590788193261657,31
ENSG00000143437,ARNT,neutral,0.601544007315431,31
ENSG00000143443,C1orf56,neutral,0.43516158030944707,31
ENSG00000143452,HORMAD1,neutral,0.4206733531664626,31
ENSG00000143458,GABPB2,neutral,0.5763271864305796,31
ENSG00000143473,,neutral,0.9104903678158988,31
ENSG00000143476,DTL,regulation-driven,0.6420217521328262,31
ENSG00000143494,VASH2,regulation-driven,0.731138079758181,31
ENSG00000143507,DUSP10,neutral,0.8881655643872812,31
ENSG00000143515,ATP8B2,regulation-driven,0.8000702846065018,31
ENSG00000143537,,gene-driven,0.5901761959216927,31
ENSG00000143543,JTB,gene-driven,0.6782261584083219,31
ENSG00000143545,RAB13,neutral,0.8061240298208167,31
ENSG00000143546,S100A8,neutral,0.48831663622757193,31
ENSG00000143553,SNAPIN,neutral,0.6997329096836039,31
ENSG00000143590,EFNA3,neutral,0.8211479572980747,31
ENSG00000143595,AQP10,neutral,0.6910374967505447,31
ENSG00000143603,KCNN3,regulation-driven,0.5163777107235623,31
ENSG00000143612,C1orf43,neutral,0.5043452372318762,31
ENSG00000143627,PKLR,gene-driven,0.619689398509052,31
ENSG00000143630,HCN3,neutral,0.7317922200125153,31
ENSG00000143633,C1orf131,neutral,0.5003224592215483,31
ENSG00000143641,GALNT2,neutral,0.5108523454822691,31
ENSG00000143653,SCCPDH,neutral,0.4426163978339427,31
ENSG00000143674,MAP3K21,neutral,0.7073684818277506,31
ENSG00000143748,NVL,neutral,0.5171008157068018,31
ENSG00000143751,SDE2,neutral,0.317612621073465,31
ENSG00000143756,FBXO28,neutral,0.3462405259010528,31
ENSG00000143761,ARF1,gene-driven,0.609894426458377,31
ENSG00000143771,CNIH4,neutral,0.616273484751829,31
ENSG00000143772,ITPKB,neutral,0.6954426073224074,31
ENSG00000143774,GUK1,gene-driven,0.4165517705008338,31
ENSG00000143786,CNIH3,regulation-driven,0.5413063852350438,31
ENSG00000143799,PARP1,neutral,0.4051449704872826,31
ENSG00000143815,LBR,neutral,0.691269391010958,31
ENSG00000143816,WNT9A,neutral,0.6251643554034186,31
ENSG00000143819,EPHX1,regulation-driven,0.8386176418991378,31
ENSG00000143839,REN,neutral,0.6648230437361057,31
ENSG00000143858,SYT2,neutral,0.45338297420346396,31
ENSG00000143862,ARL8A,neutral,0.8179901914743855,31
ENSG00000143867,OSR1,neutral,0.7106123099363882,31
ENSG00000143869,GDF7,neutral,0.6215207342643256,31
ENSG00000143882,ATP6V1C2,regulation-driven,0.6121062239984483,31
ENSG00000143889,HNRNPLL,neutral,0.4776572175535019,31
ENSG00000143891,GALM,neutral,0.38151312248923686,31
ENSG00000143924,EML4,regulation-driven,0.6744283449169115,31
ENSG00000143942,CHAC2,neutral,0.6323189979494559,31
ENSG00000143971,ETAA1,neutral,0.6785269939801739,31
ENSG00000143994,ABHD1,neutral,0.8039775923560785,31
ENSG00000143995,MEIS1,neutral,0.9296164117933546,31
ENSG00000144021,CIAO1,neutral,0.5047265684794453,31
ENSG00000144029,MRPS5,neutral,0.7696225821653374,31
ENSG00000144031,ANKRD53,neutral,0.5837539853540913,31
ENSG00000144034,TPRKB,neutral,0.5971686921764107,31
ENSG00000144036,EXOC6B,regulation-driven,0.7842870291912885,31
ENSG00000144043,TEX261,neutral,0.6867489865437983,31
ENSG00000144045,DQX1,neutral,0.44435891312745934,31
ENSG00000144048,DUSP11,gene-driven,0.6680954318919643,31
ENSG00000144057,ST6GAL2,gene-driven,0.5061883097830322,31
ENSG00000144063,MALL,neutral,0.6491833859413769,31
ENSG00000144120,TMEM177,neutral,0.9185736973569982,31
ENSG00000144152,FBLN7,neutral,0.5872610853434477,31
ENSG00000144161,ZC3H8,neutral,0.48177336481159916,31
ENSG00000144191,CNGA3,regulation-driven,0.4982420874070427,31
ENSG00000144214,LYG1,gene-driven,0.7535198936587829,31
ENSG00000144227,NXPH2,neutral,0.5016729604729202,31
ENSG00000144228,SPOPL,gene-driven,0.7651183943420038,31
