gene_id,gene_symbol,classification_loo_brain,prenatal_mean,postnatal_mean,ratio
ENSG00000151967,SCHIP1,regulation-driven,15.780892544303798,6.406672529616724,2.4631963739916456
ENSG00000152034,MCHR2,gene-driven,0.002199438818565401,0.000980006968641115,2.2443093661008953
ENSG00000152049,KCNE4,neutral,0.20374106329113922,0.2844457073170732,0.7162739955292344
ENSG00000152093,CFC1B,neutral,46.92650146835443,42.79004052613241,1.0966687783269529
ENSG00000152102,FAM168B,neutral,0.15004073839662446,0.3304768536585366,0.45401285062963365
ENSG00000152104,PTPN14,regulation-driven,2.5642123755274264,2.0800036794425085,1.2327922305477352
ENSG00000152127,MGAT5,regulation-driven,6.926245210970464,6.670363735191638,1.0383609479088585
ENSG00000152133,GPATCH11,neutral,2.3496221097046415,23.35674344599303,0.10059716223443518
ENSG00000152137,HSPB8,gene-driven,2.977861725738397,2.657345174216028,1.120615324886022
ENSG00000152147,GEMIN6,neutral,18.344924472573837,30.863289261324034,0.5943930446701468
ENSG00000152154,TMEM178A,neutral,0.17002358227848102,0.03612464111498258,4.706581907272271
ENSG00000152193,OBI1,neutral,0.4193897426160338,0.8672904947735192,0.48356317190533904
ENSG00000152219,ARL14EP,neutral,2.9246861898734178,2.237364919860627,1.3072012365580516
ENSG00000152266,PTH,neutral,8.959866362869198,11.524023860627178,0.77749460355435
ENSG00000152270,PDE3B,regulation-driven,2.9955861265822783,1.4023569616724738,2.1361081439704863
ENSG00000152315,KCNK13,neutral,3.1772668734177216,12.961627181184669,0.24512870405884682
ENSG00000152332,UHMK1,neutral,2.3797849324894513,1.9618342508710798,1.2130407711216153
ENSG00000152359,POC5,gene-driven,31.86851003375528,57.049152843205576,0.5586149564980043
ENSG00000152377,SPOCK1,neutral,0.6399578185654009,0.5282764076655052,1.2114071521638163
ENSG00000152380,FAM151B,gene-driven,12.5093774092827,7.448380696864112,1.679476106068175
ENSG00000152382,TADA1,neutral,7.40741935864979,3.503440839721254,2.114326942435012
ENSG00000152402,GUCY1A2,neutral,3.5697541054852318,2.642008972125435,1.3511513939384723
ENSG00000152404,CWF19L2,neutral,6.398297012658227,3.8535556898954706,1.6603618910803346
ENSG00000152409,JMY,neutral,6.945666050632911,12.144704599303136,0.5719090154758852
ENSG00000152413,HOMER1,neutral,1.8931239029535867,1.516720181184669,1.248169521602145
ENSG00000152422,XRCC4,neutral,0.0033507679324894517,0.005023160278745644,0.6670637102040047
ENSG00000152430,BOLL,neutral,2.1422905274261606,1.3187701254355402,1.624460917112937
ENSG00000152457,DCLRE1C,neutral,0.06266933755274261,0.0997713693379791,0.6281294720978318
ENSG00000152465,NMT2,neutral,0.873539029535865,1.1521470766550523,0.7581836097453369
ENSG00000152492,CCDC50,neutral,12.436338274261603,14.07413629616725,0.8836306550227411
ENSG00000152495,CAMK4,neutral,15.9879493628692,5.447407860627177,2.934964623895164
ENSG00000152518,ZFP36L2,neutral,4.6983471898734175,2.7619073205574916,1.701124130742032
ENSG00000152527,PLEKHH2,regulation-driven,24.52805737130802,27.19891364808362,0.9018028325935075
ENSG00000152580,IGSF10,regulation-driven,0.4075010210970464,0.49838177003484324,0.8176483282455473
ENSG00000152592,DMP1,neutral,0.22323956962025315,0.7942467804878047,0.2810707894631257
ENSG00000152595,MEPE,neutral,2.5314056244725744,6.791183390243902,0.3727488243225987
ENSG00000152611,CAPSL,gene-driven,9.48238099156118,9.162815526132404,1.0348763395396725
ENSG00000152661,GJA1,neutral,0.2230230675105485,1.5521635783972125,0.14368528589032187
ENSG00000152669,CCNO,gene-driven,0.026900578059071735,0.03651396167247387,0.736720334549477
ENSG00000152670,DDX4,neutral,0.003374447257383967,0.01382927526132404,0.24400752704815937
ENSG00000152684,PELO,neutral,0.5238819873417723,2.02602306271777,0.25857651720855573
ENSG00000152705,CATSPER3,neutral,0.3047564303797468,0.3684918083623694,0.8270371917740268
ENSG00000152749,GPR180,neutral,0.43594078059071734,0.784407299651568,0.5557581893798812
ENSG00000152760,DYNLT5,neutral,0.3279601476793249,0.31519379094076655,1.040503198684385
ENSG00000152766,ANKRD22,neutral,28.62624529535865,10.483907275261323,2.7304939412147853
ENSG00000152767,FARP1,regulation-driven,10.788164029535865,5.773279428571429,1.8686370827897631
ENSG00000152778,IFIT5,neutral,0.3796205021097046,0.19137904529616723,1.9836053708086259
ENSG00000152782,PANK1,regulation-driven,34.860791691983124,8.483772912891986,4.1091141936400115
ENSG00000152785,BMP3,neutral,64.76788040084388,32.06564165156795,2.0198529349459267
ENSG00000152795,HNRNPDL,gene-driven,0.4170018438818565,0.5221310452961673,0.7986536093545663
ENSG00000152804,HHEX,neutral,1.9966731814345993,3.972461968641115,0.5026286462139784
ENSG00000152822,GRM1,regulation-driven,8.493636286919832,8.313411773519164,1.0216787665895175
ENSG00000152932,RAB3C,dual-driven,0.017013805907172996,0.044752442508710806,0.3801760295845608
ENSG00000152939,MARVELD2,gene-driven,5.1204829915611825,3.564410198606272,1.4365582820864315
ENSG00000152942,RAD17,gene-driven (relaxed),12.280690915611816,7.793429560975609,1.5757749293206516
ENSG00000152944,MED21,gene-driven,2.013353430379747,2.043790247386759,0.985107661098819
ENSG00000152953,STK32B,neutral,8.774412261603374,34.17894533101045,0.2567198073734117
ENSG00000152969,JAKMIP1,neutral,16.7116558185654,17.76500331358885,0.9407065973234173
ENSG00000152990,,gene-driven,0.010411358649789029,0.01799337630662021,0.5786217368198113
ENSG00000153002,CPB1,neutral,3.8816779367088614,2.164883613240418,1.7930192242061131
ENSG00000153006,SREK1IP1,gene-driven,1.4223582362869196,2.888161787456446,0.4924787255562874
ENSG00000153015,CWC27,gene-driven,0.0871192405063291,0.5460839686411149,0.1595345139376975
ENSG00000153064,BANK1,neutral,4.739343215189873,4.971990515679442,0.9532084182872225
ENSG00000153086,ACMSD,regulation-driven,0.019660552742616036,0.018237038327526135,1.0780562276354553
ENSG00000153140,CETN3,neutral,16.675662624472572,9.296522278745645,1.7937527738300194
ENSG00000153157,SYCP2L,neutral,1.5703632827004221,1.5465743275261326,1.0153817083025953
ENSG00000153162,BMP6,neutral,0.02538228691983123,0.05229142160278746,0.4854005904187962
ENSG00000153179,RASSF3,gene-driven,66.8736468649789,27.814165484320554,2.4043017541790714
ENSG00000153208,MERTK,neutral,1.0703892320675106,2.388407930313589,0.4481601398497168
ENSG00000153266,FEZF2,neutral,0.025990122362869197,0.04753280836236933,0.5467828066192066
ENSG00000153294,ADGRF4,neutral,0.004753485232067511,0.00753636236933798,0.630740004144078
ENSG00000153395,LPCAT1,regulation-driven,1.1643685907172998,0.07446487804878049,15.636480193448307
ENSG00000153485,LYSET,gene-driven,7.839607455696202,2.691228808362369,2.913021528060505
ENSG00000153487,ING1,neutral,0.10736479324894514,1.8302384599303139,0.05866164196606001
ENSG00000153495,TEX29,gene-driven,0.0005755400843881856,0.0030032961672473873,0.19163613987350628
ENSG00000153498,SPACA7,neutral,1.059922805907173,2.1764557038327528,0.4869948899215555
ENSG00000153531,ADPRHL1,regulation-driven,0.8279541856540085,0.8592994494773519,0.9635223043114848
ENSG00000153558,FBXL2,neutral,7.754015725738397,6.776982588850173,1.1441693444064158
ENSG00000153560,UBP1,neutral,10.08609859493671,17.38686779790941,0.5800986533152025
ENSG00000153561,RMND5A,neutral,1.2596286033755273,1.1062021080139373,1.1386966217566248
ENSG00000153563,CD8A,neutral,7.624182632911391,3.021663031358885,2.5231743426674176
ENSG00000153574,RPIA,neutral,2.5644487510548526,3.3240335888501744,0.7714870149497882
ENSG00000153714,LURAP1L,neutral,2.1312271139240506,2.026341818815331,1.0517609093070186
ENSG00000153820,SPHKAP,regulation-driven,0.9212202320675107,5.126246763066202,0.1797065718148328
ENSG00000153823,PID1,neutral,14.115852143459914,10.491652271777003,1.3454365220845306
ENSG00000153832,FBXO36,gene-driven,17.682222645569624,9.04924106271777,1.9540006198330955
ENSG00000153898,MCOLN2,regulation-driven,3.8858697215189877,11.133613069686414,0.3490214449879778
ENSG00000153936,HS2ST1,gene-driven,5.438869721518987,6.583521839721254,0.8261337706368524
ENSG00000153975,ZUP1,neutral,0.09082638396624475,0.10116012195121951,0.8978477112754194
ENSG00000153989,NUS1,neutral,0.3770221814345991,0.48666173519163763,0.7747109628130827
ENSG00000153993,SEMA3D,regulation-driven,13.412032590717299,5.615426783972127,2.3884262241649545
ENSG00000154001,PPP2R5E,neutral,0.0022559789029535865,0.0052109233449477346,0.43293265964867383
ENSG00000154007,ASB17,neutral,1.371445375527426,0.9367924041811847,1.4639800337900426
ENSG00000154025,SLC5A10,gene-driven,4.660080877637132,40.956150533101045,0.11378219918082443
ENSG00000154124,OTULIN,gene-driven,3.51186747257384,2.6510928397212545,1.324686717852963
ENSG00000154127,UBASH3B,neutral,1.9207511139240505,1.9768632195121951,0.9716155852188951
ENSG00000154133,ROBO4,gene-driven,1.3732506624472574,1.4678135958188152,0.9355756523574056
ENSG00000154143,PANX3,neutral,6.192792599156117,13.956990641114983,0.4437054346739458
ENSG00000154146,NRGN,gene-driven,7.735386670886077,13.624503585365852,0.5677554871940211
ENSG00000154174,TOMM70,neutral,0.4558342109704641,0.40919912891986066,1.1139667187799334
ENSG00000154252,GAL3ST2,neutral,0.2826852953586498,0.7091360034843206,0.3986333989103405
ENSG00000154269,ENPP3,neutral,0.31873685654008443,1.5371402404181185,0.20735704404783822
ENSG00000154274,C4orf19,neutral,361.0986185400843,345.0288408327526,1.0465751722915282
ENSG00000154277,UCHL1,gene-driven,6.337866502109704,5.6893798919860625,1.113981949251989
ENSG00000154305,MIA3,gene-driven,1.562658434599156,0.7322563449477352,2.1340319484847767
ENSG00000154328,NEIL2,gene-driven,0.6466229620253164,1.230691675958188,0.5254142647238357
ENSG00000154342,WNT3A,neutral,2.9027319324894507,0.9532278432055747,3.045160664556294
ENSG00000154359,LONRF1,neutral,4.181418687763713,3.920982125435541,1.0664212572249978
ENSG00000154415,PPP1R3A,neutral,31.925514168776367,17.82475571777003,1.7910772340598682
ENSG00000154478,GPR26,neutral,0.3853878227848101,0.60897918815331,0.632842353699268
ENSG00000154511,DIPK1A,regulation-driven,14.96253670886076,24.438583735191635,0.6122505653760394
ENSG00000154518,ATP5MC3,neutral,0.08016683966244725,0.05346670034843206,1.4993788496394127
ENSG00000154548,SRSF12,neutral,2.7264691012658226,2.1013686027874567,1.297473036215147
ENSG00000154553,PDLIM3,regulation-driven,5.136060257383966,4.81233380836237,1.0672701566252654
ENSG00000154589,LY96,neutral,0.23825801265822785,0.04257426480836237,5.596291885031673
ENSG00000154678,PDE1C,neutral,8.756736514767933,9.220215581881531,0.9497322960621039
ENSG00000154764,WNT7A,neutral,4.414894008438818,4.407567153310104,1.0016623354503427
ENSG00000154781,CCDC174,neutral,1.0030124050632911,1.2561751672473869,0.798465398150767
ENSG00000154813,DPH3,neutral,1.2063429367088607,1.770719770034843,0.6812726424154191
ENSG00000154814,OXNAD1,gene-driven,16.48864378902954,8.052819226480835,2.0475616458405517
ENSG00000154917,RAB6B,neutral,2.4066117510548524,1.58259381184669,1.5206755726200116
ENSG00000154928,EPHB1,regulation-driven,2.530801687763713,6.823953278745645,0.3708703129088416
ENSG00000154997,SEPTIN14,neutral,4.210376025316456,3.6696173519163757,1.1473610519957023
ENSG00000155011,DKK2,neutral,2.1292623755274263,2.450468529616725,0.8689205145027762
ENSG00000155016,CYP2U1,neutral,0.6829916497890296,0.7073922926829268,0.9655062075933102
ENSG00000155052,CNTNAP5,regulation-driven,0.3236432362869198,0.25666068292682925,1.2609770713467106
ENSG00000155087,ODF1,gene-driven,7.905979919831224,5.991032655052265,1.3196355912305162
ENSG00000155090,KLF10,neutral,29.82810875527426,43.956545822299645,0.678581726504591
ENSG00000155096,AZIN1,neutral,10.275308569620254,34.159751337979095,0.3008016208301868
ENSG00000155097,ATP6V1C1,neutral,7.2331928185654,10.763156693379791,0.6720326596206108
ENSG00000155158,TTC39B,neutral,16.041412599156118,10.736658386759583,1.494078699471182
ENSG00000155189,AGPAT5,gene-driven,12.269548008438816,10.097551679442509,1.2151012837516098
ENSG00000155252,PI4K2A,neutral,4.3277493291139235,3.1123745714285715,1.3904975862617648
ENSG00000155256,ZFYVE27,gene-driven,32.30863627848102,27.47891761672474,1.175760877088431
ENSG00000155269,GPR78,gene-driven,1.1812357046413504,0.7356603728222998,1.6056807574256555
ENSG00000155275,TRMT44,neutral,0.023076240506329115,0.03349564111498258,0.688932641328281
ENSG00000155324,GRAMD2B,gene-driven,6.356040919831225,3.591911745644599,1.7695426196198423
ENSG00000155329,ZCCHC10,neutral,10.771846392405063,3.4237371881533103,3.146224666331695
ENSG00000155363,MOV10,neutral,13.23936806329114,18.416558811846688,0.7188839238943351
ENSG00000155380,SLC16A1,gene-driven,4.168666725738397,2.720187031358885,1.5324926843930713
ENSG00000155463,OXA1L,gene-driven,0.4751280675105484,0.36256363414634146,1.3104680744643369
ENSG00000155511,GRIA1,regulation-driven,0.181591417721519,0.10036245993031359,1.8093559867664315
ENSG00000155530,LRGUK,regulation-driven,0.502203223628692,0.976147954703833,0.5144744925281971
ENSG00000155542,SETD9,gene-driven,6.852691329113924,2.599728379790941,2.635925884559135
ENSG00000155545,MIER3,gene-driven,8.690321548523206,2.655651574912892,3.2723876997336356
ENSG00000155629,PIK3AP1,regulation-driven,3.086595738396625,2.070439219512195,1.490792730985767
ENSG00000155636,RBM45,neutral,2.152461670886076,0.567978331010453,3.789689770482569
ENSG00000155660,PDIA4,gene-driven,1.7026482911392404,2.1709123240418116,0.7843008085970254
ENSG00000155729,KCTD18,neutral,1.6642507679324896,2.36520193728223,0.7036400324637064
ENSG00000155749,FLACC1,gene-driven,0.022953291139240505,0.04957936236933798,0.46296059574650383
ENSG00000155754,C2CD6,neutral,4.90478011392405,3.516086832752613,1.3949542054068902
ENSG00000155755,TMEM237,neutral,7.504962021097047,3.4296125156794424,2.188282783196642
ENSG00000155760,FZD7,neutral,0.33457308438818567,0.17119037630662023,1.954391897526585
ENSG00000155761,SPAG17,gene-driven,2.2094436835443036,5.535183846689896,0.3991635589241677
ENSG00000155792,DEPTOR,regulation-driven,5.3499928565400845,7.431750592334495,0.7198832616985765
ENSG00000155833,CYLC2,gene-driven,0.21022288607594936,1.0594190104529617,0.19843223880423586
ENSG00000155858,LSM11,neutral,4.94111517299578,3.2910115609756097,1.5013970876270646
ENSG00000155875,SAXO1,gene-driven,74.23281724050632,76.5129762891986,0.97019905433983
ENSG00000155886,SLC24A2,regulation-driven,0.002825240506329114,0.0034879233449477357,0.8100064786175651
ENSG00000155890,TRIM42,neutral,9.682104392405064,2.5013545017421603,3.8707445848485715
ENSG00000155897,ADCY8,regulation-driven,2.875841088607595,2.0552374773519166,1.3992743516496158
ENSG00000155903,RASA2,neutral,8.207896780590717,5.813386278745645,1.4118959909131887
ENSG00000155906,RMND1,neutral,0.02301721518987342,0.06229685017421603,0.369476388059825
ENSG00000155957,TMBIM4,neutral,30.276721953586495,24.871715226480838,1.2173153993557695
ENSG00000155975,VPS37A,neutral,57.9402048649789,214.21512026480838,0.27047672822233276
ENSG00000156026,MCU,gene-driven,2.236083464135021,1.9106539721254356,1.170323615242363
ENSG00000156049,GNA14,neutral,10.79213741772152,6.324703379790941,1.7063468070621592
ENSG00000156127,BATF,neutral,17.23960793670886,11.67043368641115,1.4772037098143458
ENSG00000156136,DCK,neutral,3.0321260421940934,0.7802990905923344,3.8858510521809917
ENSG00000156140,ADAMTS3,regulation-driven,1.8226492869198312,0.9770144146341464,1.8655295762471855
ENSG00000156150,ALX3,gene-driven,2.5450423164556963,2.886204320557491,0.8817956158987743
ENSG00000156172,CFAP418,neutral,0.008852105485232067,0.01807054355400697,0.48986381946818625
ENSG00000156194,PPEF2,neutral,0.16933626160337553,0.211255181184669,0.8015721112910836
ENSG00000156234,CXCL13,gene-driven,3.6435647552742614,2.621467550522648,1.3898950435407205
ENSG00000156345,CDK20,gene-driven,1.3181511856540085,1.0018431707317075,1.3157260778563593
ENSG00000156374,PCGF6,neutral,3.071491164556962,11.264727508710804,0.2726644885268494
ENSG00000156384,SFR1,neutral,4.247102037974684,4.3932763728223,0.966727716983188
ENSG00000156427,FGF18,neutral,10.668514607594936,13.791733456445993,0.7735441408642274
ENSG00000156463,SH3RF2,regulation-driven,0.0940584345991561,0.17868593031358884,0.5263897075392906
ENSG00000156466,GDF6,neutral,10.185294877637132,16.137952205574912,0.631139239222594
ENSG00000156467,UQCRB,gene-driven,5.741532075949369,4.797772017421602,1.1967079834349774
ENSG00000156471,PTDSS1,neutral,30.712941210970463,23.009002592334493,1.3348227976297657
ENSG00000156508,EEF1A1,gene-driven,0.24682656540084388,0.023081285714285714,10.693796197326883
ENSG00000156510,HKDC1,regulation-driven,43.112835620253165,45.64071836585366,0.9446134321257366
ENSG00000156521,TYSND1,neutral,11.120960556962025,2.9287526933797907,3.7971661390530036
ENSG00000156535,CD109,neutral,5.701654603375527,4.460041770034843,1.2783859204374635
ENSG00000156574,NODAL,gene-driven (relaxed),0.015966101265822787,0.019757449477351915,0.8081053824343485
ENSG00000156575,PRG3,neutral,45.26793183544303,23.104829132404184,1.9592411428810532
ENSG00000156587,UBE2L6,gene-driven,7.737369919831223,7.4582362195121945,1.0374262348501058
ENSG00000156603,MED19,neutral,23.68650016877637,17.39475430662021,1.3617036349723897
ENSG00000156711,MAPK13,neutral,8.247198021097047,11.846586961672473,0.6961665877082902
ENSG00000156735,BAG4,neutral,0.005790050632911391,0.027053062717770037,0.214025698062946
ENSG00000156804,FBXO32,regulation-driven,4.900049864978903,3.1715833554006974,1.5449853640563804
ENSG00000156831,NSMCE2,neutral,7.290108801687764,2.8249209407665505,2.580641708050623
ENSG00000156869,FRRS1,neutral,6.1752804177215195,8.674475804878048,0.7118909034536567
ENSG00000156876,SASS6,regulation-driven,0.37320718565400846,0.8097427944250871,0.460895963784381
ENSG00000156928,MALSU1,neutral,5.47195182278481,4.658310271777004,1.1746645250183017
ENSG00000156958,GALK2,gene-driven,10.19547025316456,5.654146121951221,1.8031847839203259
